"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore","tconst","parentTitle"
"sqs091800100m4","See Ya (S01, Ep24)","Television",2011,"USA","Comedy",7.7,3.9,NA,"New Girl"
"sqs101800011m4","The Spectacular (S01, Ep2)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800012m4","Bad Dad (S01, Ep3)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800013m4","The Breakfast Burrito Club (S01, Ep4)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800015m4","Hugging the Now (S01, Ep6)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800016m4","Sydney, Australia (S01, Ep7)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800017m4","The Stan Wood Account (S01, Ep8)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800018m4","16 Inch Softball (S01, Ep9)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800019m4","Models Love Magic (S01, Ep10)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800030m4","The Monster (S01, Ep21)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800031m4","The Lighthouse (S01, Ep22)","Television",2013,"USA","Comedy",7.1,3.6,NA,"The Crazy Ones"
"sqs101800033m4","Red Hair and Silver Tape (S01, Ep2)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800034m4","Red Tide (S01, Ep3)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800035m4","Ladies in Red (S01, Ep4)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800036m4","Redwood (S01, Ep5)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800037m4","Red Handed (S01, Ep6)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800038m4","Seeing Red (S01, Ep7)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800039m4","Thin Red Line (S01, Ep8)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800040m4","Flame Red (S01, Ep9)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800041m4","Red Brick and Ivy (S01, Ep10)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800042m4","Red John's Friends (S01, Ep11)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800043m4","Red Rum (S01, Ep12)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800044m4","Paint It Red (S01, Ep13)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800047m4","Bloodshot (S01, Ep16)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800048m4","Carnelian Inc. (S01, Ep17)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800051m4","Red Sauce (S01, Ep20)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800052m4","Miss Red (S01, Ep21)","Television",2008,"USA","Drama",8.1,4.1,NA,"The Mentalist"
"sqs101800060m4","Robbin' Season: Sportin' Waves (Ep2)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800061m4","Robbin' Season: Money Bag Shawty (Ep3)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800062m4","Robbin' Season: Helen (Ep4)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800063m4","Robbin' Season: Barbershop (Ep5)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800064m4","Robbin' Season: Teddy Perkins (Ep6)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800065m4","Robbin' Season: Champagne Papi (Ep7)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800066m4","Robbin' Season: Woods (Ep8)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800067m4","Robbin' Season: North of the Border (Ep9)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800068m4","Robbin' Season: Fubu (Ep10)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800069m4","Robbin' Season: Crabs in a Barrel (Ep11)","Television",2018,"USA","Comedy",8.5,4.3,NA,"Atlanta S02"
"sqs101800213m4","Progress of War (Ep4)","Television",2017,"USA","History",6.8,3.4,NA,"Origins: The Journey of Humankind"
"sqs101800214m4","Building the Future (Ep5)","Television",2017,"USA","History",6.8,3.4,NA,"Origins: The Journey of Humankind"
"sqs101800215m4","Into the Unknown (Ep6)","Television",2017,"USA","History",6.8,3.4,NA,"Origins: The Journey of Humankind"
"sqs101800216m4","The Road Ahead (Ep7)","Television",2017,"USA","History",6.8,3.4,NA,"Origins: The Journey of Humankind"
"sqs101800217m4","The Writing On the Wall (Ep8)","Television",2017,"USA","History",6.8,3.4,NA,"Origins: The Journey of Humankind"
"sqs101800174m4","Ep 9 Legend of Fuyao","Television",2018,"CHN","Drama",0,3.9,NA,"Legend of Fuyao 扶摇"
"sqs101800249m4","Ep 6 QI","Television",2017,"GBR","Variety & Game Shows",8.6,4.3,NA,"QI S15"
"sqs101800252m4","Dan and Brett (Ep1)","Television",2018,"GBR","Reality",0,4.2,NA,"The Secret Helpers"
"sqs111800122m4","Ep 27 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800123m4","Ep 28 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800124m4","Ep 29 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800125m4","Ep 30 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800126m4","Ep 31 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800127m4","Ep 32 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800128m4","Ep 33 Deep in the Realm of Conscience","Television",2018,"HKG","Drama",7,3.5,NA,"Deep in the Realm of Conscience 宮心計2深宫计"
"sqs111800012m4","The Elephant in the Room (S01, Ep2)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800013m4","Raisin Balls and Wedding Bells (S01, Ep3)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800014m4","Sweet Melissa (S01, Ep4)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800015m4","Dunk the Skunk (S01, Ep5)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800016m4","Some Friggin' Fat Dude (S01, Ep6)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800017m4","She Drives Me Crazy (S01, Ep7)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800019m4","The Do-Over (S01, Ep9)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800021m4","Moved to Tampa (S01, Ep11)","Television",2015,"USA","Comedy",7.4,3.7,NA,"The Last Man on Earth"
"sqs111800052m4","309 (S01, Ep4)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800053m4","The Commune (S01, Ep5)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800054m4","Vagabond Hotel (S01, Ep6)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800055m4","Euphoria (S01, Ep7)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800056m4","Marfa (S01, Ep8)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800057m4","Neverland (S01, Ep9)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs111800058m4","Black Barn (S01, Ep10)","Television",2017,"USA","Drama",7,3.5,NA,"Gypsy"
"sqs061800040m4","Sympathy For The Devil (S01, Ep3)","Television",2010,"USA","Drama",7.6,3.8,NA,"Rizzoli & Isles"
"sqs061800003m4","Witch (S01, Ep3)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800004m4","Teacher's Pet (S01, Ep4)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800005m4","Never Kill a Boy On the First Date (S01, Ep5)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800006m4","The Pack (S01, Ep6)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800007m4","Angel (S01, Ep7)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800009m4","The Puppet Show (S01, Ep9)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800010m4","Nightmares (S01, Ep10)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800011m4","Out of Mind, Out of Sight (S01, Ep11)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800012m4","Prophecy Girl (S01, Ep12)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs071800008m4","Dead Mans (S01, Ep3)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800065m4","Jack (S01, Ep4)","Television",2017,"GBR","Drama",7.3,3.7,NA,"Tin Star"
"sqs091800144m4","The Fury (S01, Ep4)","Television",2017,"USA","Drama",8.3,4.2,NA,"Sneaky Pete"
"sqs091800145m4","Sam (S01, Ep5)","Television",2017,"USA","Drama",8.3,4.2,NA,"Sneaky Pete"
"sqs091800146m4","Coyote is Always Hungry (S01, Ep6)","Television",2017,"USA","Drama",8.3,4.2,NA,"Sneaky Pete"
"sqs091800147m4","Lieutenant Bernhardt (S01, Ep7)","Television",2017,"USA","Drama",8.3,4.2,NA,"Sneaky Pete"
"sqs091800148m4","The Roll Over (S01, Ep8)","Television",2017,"USA","Drama",8.3,4.2,NA,"Sneaky Pete"
"sqs061800008m4","I, Robot, You, Jane (S01, Ep8)","Television",1997,"USA","Drama",8.2,4.1,NA,"Unknown TV Show"
"sqs071800077m4","Ep 6 The Vanishing","Television",2017,"DEU","Drama",7.4,3.7,NA,"Unknown TV Show"
"sqs071800078m4","Ep 7 The Vanishing","Television",2017,"DEU","Drama",7.4,3.7,NA,"Unknown TV Show"
"sqs071800079m4","Ep 8 The Vanishing","Television",2017,"DEU","Drama",7.4,3.7,NA,"Unknown TV Show"
"sqs071800190m4","To Have and To Hold (Ep4)","Television",2018,"GBR","Comedy",8.5,4.3,NA,"Unknown TV Show"
"sqs081800172m4","Ep 3 Masters in Forbidden City","Television",2015,"CHN","Documentary",0,3.9,NA,"Unknown TV Show"
"sqs081800100m4","Chapter 10 (Ep2)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs081800101m4","Chapter 11 (Ep3)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs081800102m4","Chapter 12 (Ep4)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs081800103m4","Chapter 13 (Ep5)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs091800112m4","What's the Matter with Kansas? (Ep4)","Television",2017,"USA","Drama",8.3,4.2,NA,"Unknown TV Show"
"sqs091800113m4","Lotus 1-2-3 (Ep5)","Television",2017,"USA","Drama",8.3,4.2,NA,"Unknown TV Show"
"sqs091800115m4","The Committee On Human Rights (Ep7)","Television",2017,"USA","Drama",8.3,4.2,NA,"Unknown TV Show"
"sqs091800125m4","Chapter 18 (Ep10)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs091800126m4","Chapter 19 (Ep11)","Television",2018,"USA","Drama",8.7,4.4,NA,"Unknown TV Show"
"sqs091800139m4","Ep 5 Save Me","Television",2018,"GBR","Drama",8,4,NA,"Unknown TV Show"
"sqs121800113m4","Ep 10 Ace vs. Ace","Television",NA,NA,NA,NA,NA,NA,"ACE VS ACE 2 王牌对王牌 第二季"
"sqs121800019m4","Flight of the Conchords: Live at the London Apollo","Television",NA,NA,NA,NA,NA,NA,"FLIGHT OF THE CONCHORDS: LIVE AT THE LONDON APOLLO"
"sqs121800106m4","Ice Age: A Mammoth Christmas","Television",NA,NA,NA,NA,NA,NA,"ICE AGE: A MAMMOTH CHRISTMAS"
"sqs121800126m4","My Crazy Single Life","Television",NA,NA,NA,NA,NA,NA,"THE SS SHOW 小燕有約"
"sqs121800100m4","Miss Sharp Begins to Make Friends (Ep2)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800102m4","In Which Becky Joins Her Regiment (Ep4)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800115m4","Ep 1 China Reinvents Itself","Television",NA,NA,NA,NA,NA,NA,"CHINA REINVENTS ITSELF"
"sqs121800173m4","Premier League Goals of the Season: 2017/18","Television",NA,NA,NA,NA,NA,NA,"PREMIER LEAGUE GOALS OF THE SEASON: 2017/18"
"sqs121800128m4","Ep 2 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800122m4","Ep 4 Singer 2018","Television",NA,NA,NA,NA,NA,NA,"SINGER 2018 歌手2018"
"sqs121800099m4","Miss Sharp in the Presence of the Enemy (Ep1)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800133m4","Ep 7 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800143m4","Jackie Chan's Green Heroes","Television",NA,NA,NA,NA,NA,NA,"JACKIE CHAN'S GREEN HEROES"
"sqs121800132m4","Ep 6 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800148m4","The Great Christmas Bake Off (Ep1)","Television",NA,NA,NA,NA,NA,NA,"THE GREAT BRITISH BAKE OFF: THE GREAT CHRISTMAS BAKE OFF"
"sqs121800176m4","Indonesia (Ep12)","Television",NA,NA,NA,NA,NA,NA,"NATIONAL FLAVOURS 民族味"
"sqs121800149m4","The Great Festive Bake Off (Ep2)","Television",NA,NA,NA,NA,NA,NA,"THE GREAT BRITISH BAKE OFF: THE GREAT CHRISTMAS BAKE OFF"
"sqs121800140m4","Above and Beyond: NASA's Journey to Tomorrow","Television",NA,NA,NA,NA,NA,NA,"ABOVE AND BEYOND: NASA'S JOURNEY TO TOMORROW"
"sqs121800127m4","Ep 1 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800130m4","Ep 4 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800165m4","Viola and Rihana (Ep5)","Television",NA,NA,NA,NA,NA,NA,"SAY YES TO THE DRESS: ASIA"
"sqs121800129m4","Ep 3 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800136m4","Breathtaking Sight of First Class Professionals","Television",NA,NA,NA,NA,NA,NA,"BREATHTAKING SIGHT OF FIRST CLASS PROFESSIONALS"
"sqs121800170m4","Formula E: Racing Re-Charged","Television",NA,NA,NA,NA,NA,NA,"FORMULA E: RACING RE-CHARGED"
"sqs121800101m4","A Quarrel About an Heiress (Ep3)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800174m4","US Open Tennis Highlight 2018","Television",NA,NA,NA,NA,NA,NA,"US OPEN TENNIS HIGHLIGHT 2018"
"sqs121800117m4","Ep 7 Dad, Where Are We Going?","Television",NA,NA,NA,NA,NA,NA,"DAD, WHERE ARE WE GOING?"
"sqs121800135m4","Ep 9 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800152m4","Carnarvon (Ep12)","Television",NA,NA,NA,NA,NA,NA,"SURFING THE MENU: THE NEXT GENERATION"
"sqs121800138m4","Ep 11 Wakako-Zake","Television",NA,NA,NA,NA,NA,NA,"WAKAKO-ZAKE 和歌子酒"
"sqs121800150m4","Soft Drinks (Ep6)","Television",NA,NA,NA,NA,NA,NA,"INSIDE THE FACTORY"
"sqs121800114m4","Dee Hsu (Ep5)","Television",NA,NA,NA,NA,NA,NA,"CHEF NIC"
"sqs121800086m4","Doctor Who: Twice Upon a Time","Television",NA,NA,NA,NA,NA,NA,"DOCTOR WHO: TWICE UPON A TIME"
"sqs121800131m4","Ep 5 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800134m4","Ep 8 BG","Television",NA,NA,NA,NA,NA,NA,"BG 身辺警護人"
"sqs121800104m4","In Which a Painter's Daughter Meets a King (Ep6)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800142m4","Futuris","Television",NA,NA,NA,NA,NA,NA,"EURONEWS"
"sqs121800108m4","Parental Glideance (Ep7)","Television",NA,NA,NA,NA,NA,NA,"MY LITTLE PONY FRIENDSHIP IS MAGIC"
"sqs121800109m4","Rudolph’s Shiny New Year","Television",NA,NA,NA,NA,NA,NA,"RUDOLPH'S SHINY NEW YEAR"
"sqs121800103m4","In Which Battles Are Won and Lost (Ep5)","Television",NA,NA,NA,NA,NA,NA,"VANITY FAIR"
"sqs121800111m4","Tiny Bunch (Compile)","Television",NA,NA,NA,NA,NA,NA,"TINY BUNCH (COMPILE)"
"sqs121800123m4","Ep 5 Singer 2018","Television",NA,NA,NA,NA,NA,NA,"SINGER 2018 歌手2018"
"sqs121800137m4","Detective Team 8 for Local Gourmet in Central Japan","Television",NA,NA,NA,NA,NA,NA,"DETECTIVE TEAM 8 FOR LOCAL GOURMET IN CENTRAL JAPAN"
"sqs121800116m4","Ep 6 Dad, Where Are We Going?","Television",NA,NA,NA,NA,NA,NA,"DAD, WHERE ARE WE GOING?"
"sqs121800107m4","Pineapple Lassie / Cheese Stuffed Tomatoes...","Television",NA,NA,NA,NA,NA,NA,"MOMENTO THE GREAT CHEF"
"sqs121800145m4","Tribe vs. Pride","Television",NA,NA,NA,NA,NA,NA,"TRIBE VS. PRIDE"
"sqs121800125m4","Ep 7 Singer 2018","Television",NA,NA,NA,NA,NA,NA,"SINGER 2018 歌手2018"
"sqs121800171m4","Episode 13 (2018)","Television",NA,NA,NA,NA,NA,NA,"GILLETTE WORLD SPORTS"
"sqs121800112m4","Yogi's First Christmas","Television",NA,NA,NA,NA,NA,NA,"YOGI'S FIRST CHRISTMAS"
